date,scheme_code,scheme_name,scheme_category,fund_house,nav
2019-05-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.47
2019-05-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.47
2019-05-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.47
2019-05-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.92
2019-05-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.01
2019-05-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.58
2019-05-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.82
2019-05-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.78
2019-06-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.78
2019-06-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.78
2019-06-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.22
2019-06-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.07
2019-06-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.07
2019-06-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.54
2019-06-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.61
2019-06-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.61
2019-06-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.61
2019-06-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.82
2019-06-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.98
2019-06-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.83
2019-06-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.94
2019-06-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.58
2019-06-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.58
2019-06-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.58
2019-06-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.03
2019-06-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.16
2019-06-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.12
2019-06-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.67
2019-06-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.41
2019-06-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.41
2019-06-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.41
2019-06-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.28
2019-06-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.5
2019-06-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.81
2019-06-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.84
2019-06-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.75
2019-06-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.75
2019-06-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.75
2019-07-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.98
2019-07-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.18
2019-07-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.21
2019-07-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,46.31
2019-07-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.73
2019-07-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.73
2019-07-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.73
2019-07-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.74
2019-07-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.77
2019-07-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.49
2019-07-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.75
2019-07-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.72
2019-07-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.72
2019-07-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.72
2019-07-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.82
2019-07-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.05
2019-07-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.11
2019-07-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.71
2019-07-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.13
2019-07-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.13
2019-07-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.13
2019-07-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.01
2019-07-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.03
2019-07-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.79
2019-07-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.87
2019-07-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.88
2019-07-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.88
2019-07-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.88
2019-07-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.46
2019-07-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.16
2019-07-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.24
2019-08-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.61
2019-08-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.68
2019-08-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.68
2019-08-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.68
2019-08-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.27
2019-08-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.63
2019-08-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.28
2019-08-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.86
2019-08-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.11
2019-08-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.11
2019-08-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.11
2019-08-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.11
2019-08-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.1
2019-08-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.68
2019-08-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.68
2019-08-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.8
2019-08-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.8
2019-08-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.8
2019-08-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.86
2019-08-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.71
2019-08-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.35
2019-08-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.74
2019-08-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.1
2019-08-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.1
2019-08-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.1
2019-08-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.85
2019-08-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.03
2019-08-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.74
2019-08-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.56
2019-08-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.79
2019-08-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.79
2019-09-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.79
2019-09-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.79
2019-09-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.92
2019-09-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.23
2019-09-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.4
2019-09-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.82
2019-09-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.82
2019-09-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.82
2019-09-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.96
2019-09-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.96
2019-09-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.06
2019-09-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.9
2019-09-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.29
2019-09-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.29
2019-09-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.29
2019-09-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.09
2019-09-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.47
2019-09-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.51
